FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
7280;WESTSDE;Westerschelde;TERNZWBTHVN;Terneuzen Westbuitenhaven;3.811581;51.340493;45200;373450;DONAR_RD
7281;WESTSDE;Westerschelde;TERNZWBTHVNV;Terneuzen Westbuitenhaven VVM;3.808064;51.338422;44950;373225;DONAR_RD
7282;WESTSDE;Westerschelde;TERNZWSLKOVR;Terneuzen, Westsluis linker oever;3.816422;51.328676;45509;372128;DONAR_RD
7283;WESTSDE;Westerschelde;TERNZWSS;Terneuzen, Westsluis;3.81555;51.337787;45470;373143;DONAR_RD
7284;WESTSDE;Westerschelde;TERNZZPT;Terneuzen, zandplaat;3.746943;51.350363;40722;374647;DONAR_RD
7285;WESTSDE;Westerschelde;VAARWTBVBH01;Vaarwater boven Bath, punt 01;4.223386;51.367274;73935;375890;DONAR_RD
7286;WESTSDE;Westerschelde;VAARWTBVBH02;Vaarwater boven Bath, punt 02;4.225604;51.358;74073;374856;DONAR_RD
7287;WESTSDE;Westerschelde;VAARWTBVBH03;Vaarwater boven Bath, punt 03;4.222906;51.367539;73902;375920;DONAR_RD
7288;WESTSDE;Westerschelde;VAARWTBVBH04;Vaarwater boven Bath, punt 04;4.231425;51.361223;74484;375208;DONAR_RD
7289;WESTSDE;Westerschelde;VAARWTBVBH05;Vaarwater boven Bath, punt 05;4.232663;51.362224;74572;375318;DONAR_RD
7290;WESTSDE;Westerschelde;VAARWTBVBH06;Vaarwater boven Bath, punt 06;4.234243;51.362779;74683;375378;DONAR_RD
7291;WESTSDE;Westerschelde;VAARWTBVBH08;Vaarwater boven Bath, punt 08;4.238262;51.363466;74964;375450;DONAR_RD
7292;WESTSDE;Westerschelde;VAARWTBVBH09;Vaarwater boven Bath, punt 09;4.241372;51.363713;75181;375474;DONAR_RD
7293;WESTSDE;Westerschelde;VAARWTBVBH4A;Vaarwater boven Bath, punt 4A;4.232581;51.360938;74564;375175;DONAR_RD
7294;WESTSDE;Westerschelde;VAARWTLHPT;Vaarwater langs Hoofdplaat;3.672867;51.37835;35636;377878;DONAR_RD
7295;WESTSDE;Westerschelde;VAARWTLHPT04;Vaarwater langs Hoofdplaat, punt 04;3.672986;51.375445;35637;377555;DONAR_RD
7296;WESTSDE;Westerschelde;VALKNSBI65;Valkenisse boei 65;4.115047;51.371401;66400;376475;DONAR_RD
7297;WESTSDE;Westerschelde;VLISSGBISSVH;Vlissingen boei SSVH;3.565793;51.412887;28280;381900;DONAR_RD
7298;WESTSDE;Westerschelde;VLISSGBLVHVN;Vlissingen Bijleveldhaven;3.706867;51.474799;38250;388550;DONAR_RD
7299;WESTSDE;Westerschelde;VLISSGBTHVHV;Vlissingen Buitenhaven havenmond;3.60379;51.441349;31000;385000;DONAR_RD
7300;WESTSDE;Westerschelde;VLISSGBTHVN;Vlissingen Buitenhaven;3.599247;51.447124;30700;385650;DONAR_RD
7301;WESTSDE;Westerschelde;VLISSGKEHVN;Vlissingen Kraayerthaven;3.709771;51.45461;38400;386300;DONAR_RD
7302;WESTSDE;Westerschelde;VLISSGKLHVN;Vlissingen Kaloothaven;3.706473;51.446471;38150;385400;DONAR_RD
7303;WESTSDE;Westerschelde;VLISSGKMHVN;Vlissingen Koopmanshaven;3.576506;51.440029;29100;384900;DONAR_RD
7304;WESTSDE;Westerschelde;VLISSGN;Vlissingen;3.596235;51.443211;30480;385220;DONAR_RD
7305;WESTSDE;Westerschelde;VLISSGNLBSD;Vlissingen Nolle badstrand;3.550017;51.451124;27290;386180;DONAR_RD
7306;WESTSDE;Westerschelde;VLISSGNLDK;Vlissingen Nolledijk;3.553066;51.450453;27500;386100;DONAR_RD
